144981013561483264	RT @sunshinegirl83 I give up on getting @getglue stickers for @MTV #BEAVlSANDBUTTHEAD....dang. &lt;&lt; We'll have 'em next week! #NeverGiveUp
144980038331277312	Wait... Could it be? Are #BeavisAndButthead about to SCORE?!
144979844873203713	@chloealarcon Too high!
144979273327976448	@Lucci718 Hahaha Lucia you nerd! Thanks for tweeting along with the show. :)  -Fishman
144978616122482689	@jsinsheim @AlleySuntastic Perfect description, couldn't agree more. Makes me wanna go rewatch the old ones in case I didn't get the jokes..
144978374211805184	15 till an ALL-NEW #goodvibes at 10:30/9:30C. We go inside the Stone mansion tonight. Is that Gordon Ramsay?! http://t.co/IjDX36Z2
144978240610648064	@backposter Thanks for watching man!
144978131776847872	@xcaptainobvi0us I will never get tired of that promo. It makes my heart sing.
144977543613779968	RT @AlleySuntastic: @MTV i would cherish a copy of Beavis's ass. He's the hot one. LOL
144976721773461504	@DJ_ShawnG Heart you Shawn.
144976657550282753	@Arrianne001 next year!
144976097816219649	@FrankMTorres messed up yo.
144975603991453696	RT @WoodieStone: Very cool, very promotional RT @BradAbleson: #GoodVibes rocking the Times Square @MTV offices with #BeavisAndButtHead http://t.co/alQH8M8u
144975071956570113	"I will not copy my butt.  I will not copy my butt." --Beavis  (For the record, I still think he's gonna.)
144974602320359424	Want more #goodvibes NOW? Like EXCLUSIVE stuff? Wanna talk to other fans and talent? Go D/L this app NOW. http://t.co/1oHoBbgw
144970816973586432	Yes, tonight is the episode where #Beavis copies his butt. 15 minutes till #beavisandbutthead at 10/9C. http://t.co/eamm3rd1
144967033702973442	Excited about #beavisandbutthead? You can get EXCLUSIVE content and talk to other fans, if you D/L this app. GO. http://t.co/KvpgcfYS
144959501550878720	Check out @Rihanna--AS A BLOND--on the set of the 'You Da One' video: http://t.co/rmC1BqdO
144951937547239424	Follow @MTVact for a big announcement that'll get you fist-pumping and lending a helping hand. #JerseyShore meet-and-greet anyone?
144944429453672450	The more I think about it, it would be weird of @KeshaSuxx NOT to make a @Tumblr about putting beards in her mouth: http://t.co/xnEQjRhu
144936852825194496	.@AdamLambert's new album 'Trespassing' album will be amazing and here's why: http://t.co/iXtjXH49
144929308404748288	To celebrate @NickiMinaj's birthday, we've put together a look at her best outfits of 2011: http://t.co/LKDbt9bC #ChickenWingNecklace
144921762923151360	.@KatyPerry brings in the big bucks on tour--and for charity: http://t.co/N9Av5e22
144921670463930368	RT @cadlymack: "Teen Wolf" fans -- you can win a role on the show with Stiles or Scott! http://t.co/DlGMf2rn
144914961146183680	Ditching the red and green, @JustinBieber & @SelenaGomez wear jet-set black on their trip to Mexico: http://t.co/7riKJSTD
144913156576264193	Hmmm. @Twitter's gone all backwards. Do you guys like the new design?
144912956679913472	RT @MTVBuzzworthy: Me, @MTVNicole, @Positivnegativ @RobMarkman + more @MTV experts picked the BEST music of 2011. http://t.co/WbiXHufv Then we all argued.
144906647914029056	You can still vote for your favorite 2011 MTV live performance! #MTVBest2011 http://t.co/hUB1bbon
144902134784208896	RT @MTVpants: #IJustWant happy hour to start a little bit earlier...
144899127036227584	It's official, Echelon--@30SecondsToMars is now in the Guinness Book Of World Records: http://t.co/ZWS5kH01
144891554782396416	MOVIE EXCLUSIVE! Feast your eyes on the NEW poster for the latest 'American Pie' movie--'American Reunion': http://t.co/amsffnKK
144884022177312768	In case you haven't, give a big HAPPY BIRTHDAY tweet to @NickiMinaj today! http://t.co/e8JKFjdX
144871304259051520	@30STMVOTE Thanks for promoting, Echelon! ::Mars Hug::
144871147769565184	@Carley_Darling I saw the first episode and it's amazing. January can't come soon enough.
144862471964995586	SPOTTED! @Beyonce looking preeeeeeetty pregnant: http://t.co/vIHuw0Dl
144854791485530112	RT @MTVact: Signed @sn00ki slippers, @MTV NYE tix + more holiday shopping that gives back to @USAID? Yup. You'll be the 1st to get details!
144848565041246208	What do you guys think of the Madonna/Minaj smooch? @NickiMinaj loved it! http://t.co/tnD6s4aV P.S. HAPPY BIRTHDAY, NICKI!
145545405122363392	Listen to and pre-order "Chimes of Freedom: The Songs of Bob Dylan Honoring 50 Years of Amnesty International" -TeamLK http://t.co/JzNibi1e
145336932627517440	RT @piersmorgan: Just seen @LennyKravitz in the green room. To say he's 'relaxed' about which of us is coolest is the understatement of the Millennium.
144928606185996288	Lenny's on @thexfactorusa tonight! To celebrate theres a special offer in the online store http://t.co/RNGoG5qb -TeamLK http://t.co/zopHFbYv
144899588770365440	Let us know what 'Black & White America' means to you-you could win an autographed copy of the album! Details: http://t.co/0p1ZQ810 -TeamLK
144174647125094401	Love Black and White America? Let us know by checking-in to @LennyKravitz on @GetGlue and unlock a free sticker:http://t.co/HJGj1Fy3 -TeamLK
145360154655858688	RT @liliancoliver: @Thalia in "Breaking Dawn"!  Between the wolf and the vampire! Mira, mira, mira Thalis!! http://t.co/EkEfyBMb
145176993313472512	#Thalia Increible! Powerful &quot;@PennyArrioja: @thalia mira super heroooaa la funda de mi phone http://t.co/SnAYkcLI .. q tal? :P&quot;
144473976628977664	RT @1fila_viviany Thalia obtiene disco de diamante : http://t.co/VKatsKYF   @thalia
144452255817535488	RT @thalyrumania: 90 Fotos & 1 HD Video: @Thalia & @MichaelBuble- Feliz Navidad Live en A Michael Buble Christmas (NBC)- 06.12.2011 http://t.co/3iPJXS76
144451390792679424	RT @1fila_viviany: Thalia obtiene disco de diamante (TV Notas): http://t.co/0ToEe7M7   @thalia
144134954257891328	How exciting! It has been confirmed! Today, my album PRIMERA FILA became a Diamond-selling album, plus Triple (cont) http://t.co/a5u9rDUR
143880851405537280	Tomorrow, Dec 6 I will be singing with M. Bublé in "A Michael Bublé Christmas" airing on NBC at 8pm EST. Don't miss it! http://t.co/iUKbOoMu
143803323064127488	#Thalia You guys are amaizing!

RT @JojTOP @thalia thaly what about this one that i made ? :3 http://t.co/cYYWOKEO
143799709616705536	#Thalia Thanks for reading!    RT @IriDeeni @thalia I just finished "growing stronger"...I was stunned...Thanks for sharing...
143559680873086977	See you in my dreams!  http://t.co/EneJ7Ajd
143491716006162432	#Thalia @PerezHilton #StopBullyingNow! #No+Bullying! RT @PerezHilton @Thalia Tan triste, T! http://t.co/pCOsmmOg
143408659475595266	Sunday of love and gratitude!!! Pure bliss!!!
143267372512448513	#Thalia Totaly right! 
samir_otr samir r 
@thalia Why a pajama photo, when we have a whole video? #ThaliaTwitcam
145599834219491328	Yeahhh Buddyy !!!! Friday 12/30 at #NYEABSOLUTION inside the @HardRockHotelLV http://t.co/iTO2q5gO http://t.co/HWivLOT1
145351730467586049	Yeahhhh Budddy My Dude @50cent's Mix Tape #thebig10 Is Straight Fire !!! 

#respect 
#SK
145240729432768512	RT @TVGuide: Excited for #JerseyShore to come back? Check out what @DJPaulyD has in his #Watchlist, then make yours: http://t.co/XETbOTjr @MTV
144763609661177857	Big Happy Birthday Shout Out To My Girl @NickiMinaj !!!! Miss U 

#iluvbirthdays
144708303384092673	RT @BREEZENYC: GLO NEW YRS EVE MY BOY @DJPAULYD RETURNS TO RING IN THE NEW YR..TIX AVB HERE http://t.co/FtNYkSif http://t.co/NrQyOqIj
144572272127131649	RT @Nikkidene: @50CENT G Unit/G Note TAKEOVER! http://t.co/rCOLSKZS via @hiphollywood @Djpaulyd @Governormusic
144558523597070336	RT @thisis50: Exclusive!! @50cent Calls @DJPaulyD 's Upcoming Album 'Exciting' - http://t.co/yexTVPj6
144454313719238656	RT @mtvnews: The premiere of #JerseyShore Season 5 is right around the corner and @djpaulyd says it's "one of my best" http://t.co/Z1PppawQ
144265269286674432	@50CENT Calls Pauly D's Upcoming Album 'Exciting' - Music, Celebrity, Artist News | MTV http://t.co/55gkywUQ
144246779372765184	RT @MTV: IT'S HERE! Watch the #JerseyShore season 5 trailer! http://t.co/LwtTK4Xy
144212921575145474	RT @MTVShowBlog: #JerseyShore SEASON 5 TRAILER: http://t.co/nvXdJO0X -- See what @Sn00ki, @DJPaulyD and the gang will be up to with their return to Seaside.
144132531132956672	Ring in 2012 #NYEAbsolution @HardRockHotelLV ft. variety of music genres, dining specials, hosted bar & more http://t.co/Fs2Z68ow
144122610622537729	RT @VanityLV: Toast, Dine + Dance Your Way through the Weekend Long Celebration ft @GunsNRoses @Drake @DJPaulyD @RobbieRivera http://t.co/E3Geh95G
144094893940277249	RT @joceeeeeelyn: @DJPaulyD's appp is my new favorite game :) http://t.co/yfTrgI8z
144093700786618368	RT @RyanSeacrest: if ur not on facebook, u can watch the #jerseyshore5 trailer here http://t.co/oCZsb7xt
144087858213425152	Wow Just Saw The Trailer For Season 5 Jersey Shore  !!!! INSANE !!!!!! 

@MTV Peep The Trailer Tonight During Teen Mom 2 @ 10pm
143928442348511233	Who Is Ready For Season 5 Of Jersey Shore On @MTV Jan. 5th ?? 

#YeahhBuddyyyyy
143852368172285952	RT @50CentNewsfeed: @50cent  Surprises Dj Pauly D During Hot 97 Interview (@djpaulyd @50cent) http://t.co/j5wKcG4p"
143791006624653312	Dreams Do Come True !! !http://youtu.be/b60t0rbhWzc Yeahhhh Buddyy !!! http://t.co/SxiD88mN
143773201447657472	RT @AKRPR: On #hot97 listen to @ciphasounds @kayfoxx @rosenbergradio talking with @DJPaulyD they even give him a fab new nickname lol #presidentpauly
143734060815101952	Download "Beat That BoardWalk" Right Now !!! YEahhh Buddyyy !!! http://t.co/a4C9B00c 

#DJPaulyDSwagg http://t.co/fxVSnGnW
143515202242101249	RT @Rosenbergradio: word to my man -- the President -- @DJPaulyD who will be stopping by the show tmrw! baow!
143421244585418753	RT @BREEZENYC: GLO NYE MY BOY @DJPAULYD BRINGS IN THE 2012 NEW YR..TIX ON SALE NOW FOR 45$ DONT WAIT THEY WILL B SOLD OUT http:// http://t.co/NaZSb4qI
145730794659389440	What will #Apple's #HDTV look like? @Charlie_White has clues: the #iScreen concept - http://t.co/7J91L64x
145705628134944769	Do you use Google Chrome? If so, Mashable has an app just for you! http://t.co/7SDNBMcR
145700596551385089	"Should Your Job Title Be More Creative?" http://t.co/mP7Ww1L7 - by @ericaswallow
145645197194297345	December Job Hunt Tips - http://t.co/mgNW4uw5
145633641249243136	Top 10 Tech This Week [PICS] - http://t.co/eesG5aV8
145617462765944832	3 New Digital Solutions For Capturing and Sharing Content - http://t.co/eSbMqs1d
145598588834164736	5 Things Your Business Can Learn From a Rapper - http://t.co/y0KDtXWm
145585935483015169	8 Best New Apps This Week [PICS] - http://t.co/k4tF2Vcb
145576473485512704	Motorola DROID4 Spotted on DroidDoes Site [PICS] - http://t.co/vF52an9g
145566045728546817	iScreen: Apple TV Imagined with Magnificent Curved Screen [PICS] - http://t.co/7J91L64x
145554940457271296	Should Your Job Title Be More Creative? - http://t.co/l7fb4EiQ
145554628157771776	Have you seen the new Mashable Video yet? Check out some of our favorites on our Youtube page! http://t.co/Sp0Su5hi
145537149905797120	The 10 Most Retweeted Photos of the Week [PICS] - http://t.co/Q6snH9f2
145521486336241665	5 Timekeeping Apps for Your Small Business - http://t.co/WdsfgaH9
145519415306358785	Computer-generated rainbows reveal the physics behind the magic - http://t.co/ihd1lJoa
145510599093272576	Got your Facebook Timeline yet? Here's our complete guide - http://t.co/HcXdCfFU
145504306693550080	Well, that was awkward...pro athletes make social media messups & try to recover - http://t.co/5qtwwI3m
145495501238837248	Facebook Timeline: 10 Fresh Designs for Creative Inspiration [PICS] - http://t.co/EWvzdmyo
145489220742561792	Wondering what to get your mom for the holidays? The #Giftinator can help - http://t.co/UecAystj
145480394249224192	NFL Stars: The Secrets to Their Facebook Success - http://t.co/EaaEUnG4
145474099039309824	Hey, savvy tweeter, here are some essentials you'll want to navigate #NewTwitter - http://t.co/Hn1EdFk4
145458995937808384	Looking for an especially unique, techy gift for someone on your wish list? Here are a few - http://t.co/TMfhZhwx
145443899824017408	From zany to sincere, here are the best holiday games for iOS - http://t.co/xIJ5yLae
145428801894100992	2011 will be remembered as a year of incremental upgrades in various social media marketing platforms - http://t.co/S1prkU4Q
145413699245584384	Toss out the remote: Could gesture-controlled TV be on the way? http://t.co/biaaXhsO
145398601072390144	ICYMI: WebOS live on! As an open source project - http://t.co/xwI6uhuU
145383502773354496	YouTube redoes its video manager tool - http://t.co/PUpMwmQ6
145366726316531712	Find the Right Resources for Your Business or Career With Entrepreneur Finder - http://t.co/uh3GlFaP
145358335737217024	WATCH: Protesters used Twitter to organize at a Law & Order SVU shoot that recreated #OWS - http://t.co/VjDNT7wY
145356936559333376	University Spends $3,000 on XXX Domain Names to Save Face - http://t.co/OzjNBoLp
145353304103321600	Adding some more chaos to Grand Central: The new Apple Store is open for business - http://t.co/P3gcnQbz
145351148776337408	How to Increase Facebook Engagement Using Custom Page Tabs - http://t.co/tqTTuirh
145343239153647616	Did you know Mashable publishes a daily email newsletter on social media? Join here: http://t.co/WnU8hFZv
145341604302036995	Meet the 80-Year-Old Woman Who Is a Criminal Duck Feeder [VIDEO] - http://t.co/G6SSZ5Kk
145338251568361473	"5 Things Your Business Can Learn From a Rapper" http://t.co/uHWMFz6E - by @ericaswallow
145327218300686337	Facebook users were mostly upset about their hidden "other" messages. Were you? - http://t.co/NfGeQAPf
145318352921964544	High-Tech Adidas Soccer Shoe and App Track Your Performance - http://t.co/QSXqcJQc
145287414892601345	Ron Paul Only GOP Hopeful With Positive Twitter Sentiment - http://t.co/Ki2cQNXr
145280824420483073	Why Apple Is Winning the Mobile Video Format War ... For Now - http://t.co/LRZolQRX
145272612837265408	NBA Fans Turn Over Their Twitter Accounts, Get Season Tickets - http://t.co/AeEDwgBd
145264539972288512	Is Facebook Hiding Your Messages? [VIDEO] - http://t.co/QFdTYTxl
145258512447053825	The Daily Show Goes After Freemium Apps [VIDEO] - http://t.co/ffHJOZuz
145252011611406336	NFL Stars: The Secrets to Their Facebook Success - http://t.co/EaaEUnG4
145250175793901568	YouTube Snaps Up RightsFlow Music-Copyright Specialist - http://t.co/XmuEgUWJ
145244869626052608	#NewTwitter: 25 Tips and Tricks for Savvy Tweeters - http://t.co/Hn1EdFk4
145243288406982657	5 Small Biz Mobile Marketing Strategies for the Holidays - http://t.co/n0najBpi
145234254660509696	Sports Illustrated Wants You to Choose Its Next Cover - http://t.co/LzuNMCA8
145227710241841152	YouTube Revamps Video Manager - http://t.co/PUpMwmQ6
145226868596031488	Apple's Latest Store Opening: Grand Central Station [PICS] - http://t.co/P3gcnQbz
145224582058606592	120 Years of 'Vogue,' Online for $1,575 - http://t.co/i4yPfm9G
145219565884932097	8 Weeks Later, How Do iPhone 4S Users Feel? [STATS] - http://t.co/swzW3bxk
145216954297368576	'But What Does it Mean?' Computer-Generated Rainbows Reveal Some Answers [VIDEO] - http://t.co/ihd1lJoa
145214470636060672	What It Takes to Build a Thriving Design Business on the Web - http://t.co/Qpv52PtL
145210099420508162	HP: WebOS is Now an Open Source Project - http://t.co/xwI6uhuU
145205685624385536	Want to Use Xbox Live? First Agree Not to Sue Microsoft - http://t.co/HzjkeGW1
145202676664250369	Zite, the Magazine That Reads You, Hits the iPhone - http://t.co/NU0i9FRf
145198119234179073	Top 8 iPhone Games for the Holiday Season - http://t.co/xIJ5yLae
145192262312271873	Have you voted for your favorite finalists in the #MashableAwards? http://t.co/ASlrQj4P
145189726935199745	Will Apple iTV Trade the Remote for Kinect-Like Control? - http://t.co/biaaXhsO
145189725991469058	How to ensure your users can quickly & easily find the info they need on your site - http://t.co/NxQ5H3QB
145186590774398977	EventGrabber aggregates & personalizes local events & provides a suite of marketing tools - http://t.co/P3oG1BmA
145180384102055936	Twitter showed off its new SF office & its large enough to hold 3,000 employees - http://t.co/5tuau93P
145172941414469633	Could the Fate of HP's WebOS Be Revealed Today? [VIDEO] - http://t.co/hUcO2BZL
145166064689483776	Community of Storytellers Build Online Library of Human Experience - http://t.co/PZ6VmBq0
145163307207237634	You may soon be able to mix your own soda at vending machines, thanks to a new startup - http://t.co/0WRyfYAA
145161000499417089	Top 6 Social Media Marketing Trends of 2011 - http://t.co/S1prkU4Q
145159528256765953	Facebook countersues http://t.co/rZpsWsX3 over the use of "timelines" - http://t.co/xEQlyRdZ
145155753265733632	#OccupyWallStreet is trying to go to Broadway, with Kickstarter campaign for a banking-themed musical - http://t.co/GXi2s6mo
145151744777781248	Samsung's Next Tablet Could Have Retina-Beating Display [RUMOR] - http://t.co/ahy4K2gI
145148253564964864	Check out the best & most popular apps in the App Store in 2011 - http://t.co/XmoO5tQe
145144662104088576	How to Broaden Your Fundraising Possibilities With Mobile Credit Card Payment Processing - http://t.co/4UpqZ8RE
145140682099658752	Absolutely everything you need to know about #NewTwitter - http://t.co/AN7flaVx
145130750319132672	Spotify Radio Adds Unlimited Stations and Skips - http://t.co/BNCLbDOI
145111722448007168	Mashable takes the #newtwitter apps for Android & iPhone for a spin - http://t.co/ela5hvIN
145100458795614208	Soda Startup Aims To Serve a Beverage You Design From a Vending Machine [VIDEO] - http://t.co/0WRyfYAA
145096615076708352	Here's how you can subscribe to the @Mashable staff on Facebook - http://t.co/FsPVUtvH
145081512147165184	WATCH: He uses iPads & Android tablets -- safe to say the Pope is platform agnostic - http://t.co/KTnX41bl
145068540217667584	Google+ Gets Face Recognition, Deeper Gmail Integration - http://t.co/Nv1D8diE
145036213290672128	WATCH: U.S. House vote moves your Netflix playlist closer to the Facebook ticker - http://t.co/UFtPrJFh
145021119596986368	DODOcase brings its line of cases to the Kindle Fire - http://t.co/EUHjBFdE
145017344421404673	Bored? Sit Back and Let EventGrabber Find the Perfect Events for You - http://t.co/P3oG1BmA
145006011793674240	All your digital holiday resources in one place - http://t.co/YtZ3eZIW
145004702118068228	PlayStation Finds Its Groove with 2 Innovative Music Games - http://t.co/NIt4h90A
144993447403720706	How to Design the Best Navigation Bar for Your Website - http://t.co/NxQ5H3QB
144990914354479104	From Rebecca Black to stocking and planking...Presenting 2011's best memes - http://t.co/t5VnGvNp
144980850851844097	Have you downloaded Google Currents yet? If so, check out the Mashable Edition and tell us what you think! http://t.co/71FlIVMk
144975818404265984	If you're using your tablet for holiday shopping, you're not alone - http://t.co/zaoNRG6A
144961985363193856	Hands on With Twitter's TweetDeck - Hands on With Twitter's TweetDeck
144951908388454401	Here's how to craft & share your cheesiest or not at all cheesy holiday playlist on Spotify - http://t.co/9LPgJJM5
144948138912919552	Here's some fresh inspiration for your new Facebook Timeline - http://t.co/EWvzdmyo
144944378744541184	Check out the best--or worst?--pro athletes' social media missteps & recoveries - http://t.co/5qtwwI3m
145690589285986304	RT @KevinHart4real Watch my new @tout update http://t.co/esmjPLJH &lt;This is why I'm a sex symbol ladies, watch this video ASAP LOL
145657712301182976	Major S/O to @MoscatoLife for turning me on to Bartenura Moscato...if you haven't tried it yet, i suggest you DO IT NOW!!
145628050070048769	I love apple sauce........i'm serious y'all I really love it......who ever invented apple sauce should run for president!!!! #AppleSauce
145377211267022849	Somebody at my 1st show tonight in Salt Late City and stole @johnburgandee iPhone...we know y'all location, return it http://t.co/YjCTSTt4
145329602078846977	Watch my new @tout update http://t.co/esmjPLJH
145308370482638849	Soul Plane is trending WORLDWIDE twitches..........
145292588289765376	Guess what twitchesss #LaughAtMyPain will be hitting stores on DVD January 17th!! Make sure y'all pick it up #AlrightAlrightAlriiiiight
145265287900577792	RT @CodeblackLive: Laugh until you cry at @KevinHart4real #LAUGHATMYPAIN http://t.co/jCzzH3iP #imageawards
145231407843774464	RT @Antoineleenel: #ThinkLikeAMan watched the trailor like three times hilarious @KevinHart4real
145231248795766784	RT @KeeMee_Est90: Just saw the trailer for 'Think Like A	Man' with @KevinHart4real ! I'm DEF going to see it!! So many of my fav stars & my mom has the book!
145231209096675328	RT @QueenDee_the1st: Omg cant wait to see Act Like a Man with @KevinHart4real looks hilarious!!! Like everubody's in it
145231054595309568	RT @ArmyBoiCannon: I gotta see that movie "think like a man" @KevinHart4real already got me #lmao and it was just the trailer
145225518617333760	I need y'all feed back ASAP......let me know what you think!!!! #ThinkLikeAMan #ThinkLikeAMan #ThinkLikeAMan
145225071017992192	I need all of my followers 2 watch this trailer for "Think Like A Man" & RT the shit out of it http://t.co/WSLUPLm2
145224639575101440	Breaking News Twitches: I have the trailer 4 my new movie "Think Like A Man" the cast is AMAZING watch this video ASAP http://t.co/azZJ0ZjW
145216394202591232	RT @duhdundun31: STILL dying from @KevinHart4real show last night!! Sooo funny. All new material. MUST SEE!!
145037757172035585	RT @paidinfull92: @KevinHart4real Jus killed it in SLC, literally couldnt breathe from laughing Thanks Man for comin out and doin yo thing
145037649994985473	RT @LANIBABYY: @KevinHart4real great ass show tonite in SLC,UT!! I fucks with this dude.. Too funny!! Go watch his movies, stand ups, all that good shit!!
145037247203389440	RT @logikone: My stomach hurts from laughing so much at @KevinHart4real 

Funniest man alive!
144908006788825088	#RIPDERAYDAVIS #RIPDERAYDAVIS #RIPDERAYDAVIS .......YOU DID THIS TO YOURSELF MY FRIEND!!! P.S I STILL LOVE YOU MAN.......
144907690970333185	RT @Jcowan16: @DeRayDavis give up your just makin it worse for yourself @KevinHart4real won
144906576896065536	OK @DeRayDavis this is getting ugly.......Just LAY DOWN MAN........
144905960933175296	RT @Mr_1775: I know @deraydavis didnt expect @KevinHart4real to roast his ass this bad !! Lmao #epic
144905258638901248	RT @thakidtay: @DeRayDavis trainer just through in the towel, because the @FloydMayweather of jokes @KevinHart4real is whoopin his ass... Lol jokes.
144905035590008832	RT @SooBrooklyn03: I hve to say @DeRayDavis is losing this battle so far @KevinHart4real is str8 making this nigga go night night
144904614918094848	The name of @DeRayDavis next tour is "COME SEE ME IF KEVIN HART'S SHOW IS SOLD OUT" #RIPDERAYDAVIS
144904277045940225	RT @jhairston88: @KevinHart4real is killing @DeRayDavis! I would retire if I was DeRay!
144904228350074880	RT @Uhlenbaked: @KevinHart4real is derays serious?? He sounds like a fucking child. Kevin is over here makin us laugh while you are over there sucking
144904046078210049	@DeRayDavis looks like a big eyed beetle that got dipped in BUTTER......which is why i'm coooookkkkiiinng ur ASS....
144903661934493697	@DeRayDavis comedy special only aired on BRAVO'S next work........they promoted the shit out of it tho........
144903275551002624	@DeRayDavis takes comedy classes online that are taught by "Shuckey Duckey"........
144902654915657728	RT @_MakeMyTweetCum: lmaooooooo somebody go look at @KevinHart4real taking out @DeRayDavis . i am over here cracking up ! OnLifeeee . hahahaaha
144901925043847168	@DeRayDavis is insecure because he's the only man alive with a outty belly button....LMFAO, You can't wear fitted sweaters
144901317456961536	@DeRayDavis comedy special called Power Play is on sale as we speak people, I figured that I would tell y'all because NOBODY KNOWS ABOUT IT
144900686667198464	RT @IamThatCityBoy: @KevinHart4real just murk'd @DeRayDavis, this why kevin is the best #laughatmypain
144899952831774720	Somebody wake me when @DeRayDavis says something funny........JESUS MAN.......zzzzzzzzzz zzzzzzzzz
144898720171962368	RT @_ImOnMyWay: I Just Witnessed @KevinHart4real  DESTROYYYYYYYY another comedian.. lmaoo !!
144898493998309376	EVERYONE RT THIS #RIPDERAYDAVIS #RIPDERAYDAVIS #RIPDERAYDAVIS #RIPDERAYDAVIS #RIPDERAYDAVIS
144898198828351488	I've done my job twitter family.......it's going to be really hard to recover from this ass whipping @DeRayDavis #RIPDERAYDAVIS
144897401239515136	@DeRayDavis tells girl that his eye's change color with the season..........go sit your "R&B SINGING ASS DOWN" looking like tall PEACOCK
144897081860034562	RT @Mullato_Stud: Tune in to @KevinHart4real TL right now tho lol I think @DeRayDavis down for the count
144897046351060992	RT @DAAAMN_B: I cant even out my phone down @KevinHart4real on here roasting the fuck outa @DeRayDavis
144896950146318336	Hey @DeRayDavis look on the bright side at least everyone will know who you are now!!! "Hey that's the guy that kevin DESTROYED on twitter"
144896383328071680	RT @XclusiveEnt_: @KevinHart4real Is killin' DeRay live right now on twitter!
144896168831369216	@DeRayDavis sometimes wishes that he was "Mike Epps" ...........i'm destroying him right now.....EVIL LAUGH......WWHHHOOOAAAHHHHHAAAAAA
144895620426113024	RT @Gabe22Stewart: @KevinHart4real is cookin @DeRayDavis lol
144895591976148992	RT @Kush__Face: @KevinHart4real blazen da fuck outta of DeRay
144895454885326848	RT @Ribs2312: @KevinHart4real #iwasgunnafollowDeRaybut standing in front of the word "Abduction" with a long goatee makes any man look like a pedophile
144895233258299393	@DeRayDavis looks like a AWFUL ACTOR FROM THE 60'S IN HIS PROFILE PIC........in ur awful acting voice "SAY WHAT IT IS JACK" LMFAO
144894811533606912	@DeRayDavis teeth don't match his face...........YOU can't be famous with spaces in your mouth......stop spitting on ur fans
144894177954635777	@DeRayDavis looks like a black version of Mrs Doubtfire.........
144893472590151680	@DeRayDavis dresses like Micheal Clark Duncan.......get ur "Green Mile" wardrobe having ass outta here.........
144892664200966145	@DeRayDavis just got a award for knowing the most niggas in a club with a table and never having to buy one........
144892272251633665	RT @Marcus_Graham: I was going to follow DeRay cuz I saw he and @KevinHart4real were going to go at it, but then I read his tweets....ummmm PASS
144891951299297281	@DeRayDavis sometimes mistakes his amount of twitter followers for his BANK ACCOUNT LMFAO......."Low Blow"
144891304441155584	@DeRayDavis still wears different color Timberland boots........Get your red boot wearing ass outta here
144890856573370368	@DeRayDavis wears color contacts to match his outfits........
144890487285874691	Why does @DeRayDavis profile picture look like "Terrance Howard" 1st Hollywood Head shot........
144889953007058944	Hey @DeRayDavis I don't mind destroying you on twitter, I actually want 2 help u get to 500k, with that being said let the games begin BITCH
144866976496496641	RT @steeeezyFbaby: If your in salt lake and not going to @KevinHart4real show tonight that is embarrassing. Wish I could be home to watch. #disappointed
144853709451571200	There r a couple of tickets left 4 tonight's shows only!!! The showtimes are 7pm & 9pm Go to www.wiseguyscomedy.com for tickets right now
144853046105620480	I just touched down in Salt Lake City, I'm performing at "Wise Guys Comedy Club" in west valley city 2night thru sat!!! Fri & Sat r sold out
144850138110767106	Happy Holidays from Mr Hart.......Merry X Mas Bitttcchheesss http://t.co/NvPSaq4b
144741156771729408	ATTENTION SALT LAKE CITY.....I'm about to take off which means that I will be in ur city in 4hrs!!! Operation "BRING DA FUNNY IS N SESSION"
144635630251556864	Had a long productive day n NYC I'm about to chill with my lady, watch a movie & have a glass of @BartenuraBlue Moscato #TheGoodLife
144627110009507840	After I hit her with the Heisman I yelled out "You gone Learn 2day" wtf is wrong with her? Ur not suppose 2 come outside with dat on ur lip
144626740126416896	Breaking Twitter News: A woman with a cold sore on her lip just tried to kiss me on the cheek....I stiff armed the shit out of her ass!
144592873269100544	RT @twotrey23: RT @willpowerpacker: The OFFICIAL trailer for @ThinkLikeAMan will drop THIS Fri, 12/9! Please RT! @therealtaraji @kevinhart4real @timkstory
144591631054675968	I'm at dinner getting my jersey shore on lmao http://t.co/QKPy7GW1
144566213907980288	"@dha_fynszt: @KevinHart4real SYDNEY AUSTRALIA WANTS YOU!!!" &lt;I'm coming damn it lol
144565524918059008	P.s I know Iceland isn't a continent but its in Antarctica which is a continent so HA.....now back to our #tt #KevinHartCome2 lmfao
144563477636317184	I'm about to hit all 7 CONTINENTS bitches......well actually 6 because I'm not going to ICELAND #KevinHartCome2 #KevinHartCome2
144562999330480129	Oh I forgot to mention that this time I plan on taking my tour INTERNATIONAL as well!!!!! That means CANADA, THE UK, NIGERIA, AUSTRALIA,
144560567636606977	Congrats 2 my little big head niece @deja_carter for destroying the Diggy Simmons video......I see u doing big things!!!
144558970961530880	#KevinHartCome2 #KevinHartCome2 #KevinHartCome2 #KevinHartCome2 .........let's go people!!! Help me make history....
144556895531839488	I need my "Twitter Family" to tweet me a bunch of cities so I can make sure that I'm not leaving any city out!!! Let's go Tweet me damn it
144556371071873024	I'm putting this tour schedule together 4 2012 twitches!! LAST YEAR I broke all kinds of records, this YEAR I PLAN ON BREAKING SOME MORE
144504774425976832	I'M GETTING CLOSER TO 3 MILLION TWITCHES..........
